FlightNum,DepTime,CRSDepTime,ArrTime,CRSArrTime,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Distance,TaxiIn,TaxiOut,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
45,1821,1730,1917,1830,56,60,43,47,51,239,5,8,29,0,0,0,18
3145,1007,925,1214,1110,127,105,105,64,42,414,6,16,0,0,64,0,0
930,1259,1200,1442,1320,103,80,66,82,59,337,6,31,0,0,82,0,0
3855,2244,2150,2,2315,78,85,67,47,54,480,3,8,0,0,0,0,47
35,1715,1625,1801,1715,46,50,34,46,50,187,4,8,46,0,0,0,0
3915,1753,1700,1836,1750,43,50,32,46,53,189,3,8,46,0,0,0,0
50,2129,2100,2237,2215,68,75,61,22,29,347,2,5,1,0,0,0,21
3865,1204,1145,1756,1735,232,230,217,21,19,1797,6,9,8,0,2,0,11
2287,1811,1740,2033,2000,82,80,69,33,31,402,5,8,31,0,2,0,0
50,1901,1830,2007,1930,66,60,44,37,31,239,5,17,11,0,6,0,20
2320,1857,1835,2035,2005,98,90,87,30,22,423,4,7,4,0,8,0,18
209,1635,1620,1734,1715,59,55,37,19,15,177,5,17,5,0,4,0,10
2913,1423,1345,1525,1500,62,75,52,25,38,337,4,6,0,25,0,0,0
2432,1546,1505,1641,1605,55,60,44,36,41,248,2,9,36,0,0,0,0
2502,2022,1915,2128,2035,66,80,53,53,67,290,2,11,0,0,0,0,53
15,1504,1450,1748,1725,164,155,148,23,14,1034,4,12,7,0,9,0,7
3512,1712,1555,1842,1735,90,100,74,67,77,414,5,11,0,67,0,0,0
45,1936,1855,2244,2210,128,135,116,34,41,957,5,7,0,0,0,0,34
2371,1958,1840,2119,2020,201,220,189,59,78,1372,3,9,59,0,0,0,0
1522,1905,1740,2000,1835,55,55,41,85,85,197,5,9,0,0,0,0,85
558,2205,2135,2325,2255,80,80,68,30,30,337,7,5,0,0,30,0,0
1584,1630,1600,1746,1725,76,85,65,21,30,371,5,6,0,0,4,0,17
1636,745,725,841,825,56,60,44,16,20,296,4,8,16,0,0,0,0
3119,1437,1435,1701,1645,84,70,45,16,2,256,4,35,0,0,16,0,0
1597,1833,1755,1934,1900,61,65,48,34,38,308,3,10,2,0,0,0,32
2379,2121,2010,2348,2252,147,162,113,56,71,642,5,29,1,0,0,0,55
3079,1506,1450,1724,1652,138,122,85,32,16,583,4,49,7,0,16,0,9
2333,1949,1845,2015,1932,86,107,63,43,64,316,6,17,0,0,43,0,0
2770,1215,1213,1451,1415,156,122,108,36,2,569,11,37,0,0,36,0,0
2866,1341,1345,1750,1700,189,135,112,50,-4,725,7,70,0,0,50,0,0
3125,2253,2100,53,2343,120,163,101,70,113,708,4,15,70,0,0,0,0
1952,820,750,912,837,52,47,39,35,30,216,6,7,35,0,0,0,0
7042,1634,1625,1909,1854,95,89,67,15,9,473,6,22,15,0,0,0,0
7140,1646,1619,1755,1720,69,61,37,35,27,196,3,29,35,0,0,0,0
7220,739,624,930,819,51,55,33,71,75,179,2,16,71,0,0,0,0
1006,2015,1745,2057,1824,42,39,23,153,150,102,7,12,153,0,0,0,0
7074,2017,1916,2105,2017,48,61,28,48,61,67,8,12,0,0,0,0,48
7051,1632,1455,1740,1613,68,78,53,87,97,299,4,11,0,0,0,0,87
7146,1759,1726,1844,1822,105,116,84,22,33,475,6,15,0,0,22,0,0
7169,6,2200,114,2324,68,84,57,110,126,401,3,8,0,0,0,0,110
1023,928,910,1008,950,40,40,28,18,18,163,4,8,18,0,0,0,0
2962,2124,2113,2347,2315,143,122,94,32,11,750,3,46,11,0,21,0,0
2348,802,806,946,918,104,72,37,28,-4,207,13,54,0,0,28,0,0
2203,904,830,1155,1127,111,117,95,28,34,652,4,12,0,28,0,0,0
2548,1239,1205,1447,1426,128,141,105,21,34,706,12,11,0,0,0,0,21
2602,1620,1445,1724,1555,64,70,44,89,95,280,5,15,89,0,0,0,0
2321,1822,1758,2037,2021,75,83,55,16,24,297,8,12,0,0,0,0,16
5866,1456,1450,1850,1630,234,100,77,140,6,432,25,132,0,0,134,0,6
2880,1910,1900,2020,2002,130,122,97,18,10,610,6,27,10,0,8,0,0
2186,1700,1435,1904,1657,124,142,99,127,145,817,11,14,127,0,0,0,0
5827,600,600,916,857,196,177,147,19,0,1027,20,29,0,0,19,0,0
2145,2157,2130,2329,2314,92,104,68,15,27,528,6,18,15,0,0,0,0
2166,723,700,950,935,147,155,127,15,23,728,10,10,15,0,0,0,0
2532,1823,1830,2050,2029,147,119,85,21,-7,453,10,52,0,0,21,0,0
2322,1936,1932,2036,1959,120,87,58,37,4,346,7,55,0,0,37,0,0
1033,1747,1725,1828,1810,101,105,79,18,22,551,7,15,18,0,0,0,0
2450,1514,1440,2018,1950,184,190,159,28,34,1235,12,13,12,0,0,0,16
127,1602,1555,1916,1900,374,365,334,16,7,2446,2,38,7,0,9,0,0
2312,1328,1245,1855,1825,207,220,187,30,43,1616,9,11,6,0,0,0,24
672,1631,1640,1857,1840,206,180,158,17,-9,1107,40,8,0,0,17,0,0
1028,1705,1705,2023,2005,138,120,91,18,0,641,23,24,0,0,18,0,0
40,1341,1105,2143,1935,302,330,278,128,156,2475,10,14,128,0,0,0,0
1107,1318,1035,1453,1225,215,230,197,148,163,1431,4,14,148,0,0,0,0
331,1505,1445,1737,1720,152,155,127,17,20,946,9,16,9,0,0,0,8
2036,1656,1635,1822,1805,86,90,67,17,21,460,8,11,17,0,0,0,0
1576,2240,1855,2331,1950,51,55,32,221,225,175,5,14,221,0,0,0,0
1212,2036,2015,2233,2210,117,115,91,23,21,585,7,19,21,0,2,0,0
1092,8,2345,609,540,241,235,204,29,23,1745,21,16,23,0,6,0,0
1871,1032,825,1215,1010,103,105,81,125,127,460,13,9,125,0,0,0,0
1706,2224,2135,2359,2315,95,100,81,44,49,583,5,9,4,0,0,0,40
1978,1200,1120,1654,1615,174,175,148,39,40,1231,2,24,0,0,0,0,39
1867,705,610,822,740,137,150,114,42,55,732,11,12,42,0,0,0,0
31,829,830,1236,1220,367,350,343,16,-1,2556,3,21,0,0,16,0,0
1455,1617,1540,1918,1900,361,380,344,18,37,2585,5,12,18,0,0,0,0
1487,1049,1000,1311,1215,262,255,236,56,49,1671,5,21,49,0,7,0,0
1918,1911,1855,2214,2159,123,124,93,15,16,719,5,25,14,0,0,0,1
106,2258,2245,330,309,212,204,184,21,13,1449,6,22,13,0,8,0,0
304,2145,2030,2342,2241,117,131,99,61,75,679,5,13,61,0,0,0,0
300,2022,1930,2228,2137,126,127,108,51,52,679,7,11,7,0,0,0,44
367,1601,1540,1755,1734,114,114,97,21,21,605,7,10,0,0,0,0,21
851,903,905,1343,1319,400,374,369,24,-2,2677,2,29,0,0,24,0,0
613,2130,2045,4,2325,154,160,137,39,45,866,3,14,0,0,0,0,39
128,132,130,652,600,260,210,221,52,2,1533,12,27,0,0,52,0,0
508,1317,1230,1613,1510,176,160,137,63,47,978,19,20,0,0,16,0,47
507,1640,1600,1934,1848,174,168,153,46,40,978,7,14,0,0,6,0,40
220,633,630,855,838,142,128,113,17,3,679,13,16,0,0,17,0,0
574,1055,1045,1326,1308,151,143,126,18,10,933,3,22,10,0,8,0,0
161,1735,1715,2119,2101,164,166,153,18,20,1192,3,8,0,0,0,0,18
525,2014,1925,2244,2207,150,162,134,37,49,937,3,13,37,0,0,0,0
542,746,740,1036,1015,170,155,150,21,6,965,5,15,6,0,15,0,0
303,1220,1130,1436,1337,136,127,106,59,50,679,7,23,0,0,9,0,50
120,815,730,1256,1206,221,216,207,50,45,1449,4,10,45,0,5,0,0
693,1258,1230,1358,1340,60,70,45,18,28,224,6,9,0,0,0,0,18
654,2026,1955,1,2328,155,153,132,33,31,1009,4,19,0,0,2,0,31
466,1325,1300,1607,1535,162,155,135,32,25,954,6,21,0,0,7,0,25
1,800,800,1128,1054,388,354,367,34,0,2329,5,16,0,0,34,0,0
1082,630,630,832,816,122,106,79,16,0,541,6,37,0,0,16,0,0
305,1912,1750,2209,2038,357,348,335,91,82,2277,4,18,0,0,9,0,82
1820,849,855,1146,1124,177,149,138,22,-6,1005,5,34,0,0,22,0,0
81,1403,1355,1721,1703,198,188,148,18,8,1069,6,44,8,0,10,0,0
242,833,650,1000,815,87,85,64,105,103,353,4,19,0,103,2,0,0
262,659,705,945,831,166,86,64,74,-6,387,3,99,0,0,74,0,0
1011,949,905,1048,1016,59,71,38,32,44,187,4,17,32,0,0,0,0
616,1902,1900,2217,2159,195,179,159,18,2,1034,3,33,0,0,18,0,0
1792,1816,1810,2135,2117,199,187,131,18,6,938,6,62,6,0,12,0,0
65,1706,1525,2035,1837,389,372,343,118,101,2454,11,35,0,0,36,0,82
1550,1438,1445,1650,1635,132,110,84,15,-7,529,6,42,0,0,15,0,0
497,1034,940,1146,1102,192,202,164,44,54,1222,6,22,44,0,0,0,0
204,2017,2015,2348,2333,211,198,150,15,2,1065,7,54,0,0,15,0,0
1533,2118,2110,2221,2206,63,56,27,15,8,140,5,31,8,0,7,0,0
1469,1609,1435,2335,2220,266,285,237,75,94,2227,9,20,0,0,2,0,73
485,727,725,1546,1525,319,300,284,21,2,2433,6,29,0,0,21,0,0
667,2216,2109,44,2345,208,216,188,59,67,1449,7,13,0,0,0,0,59
1086,1713,1600,2006,1922,113,142,99,44,73,853,5,9,0,0,0,0,44
183,1845,1820,2205,2144,260,264,229,21,25,1597,11,20,0,0,6,0,15
649,1559,1535,14,2346,315,311,294,28,24,2565,9,12,24,0,4,0,0
348,1825,1740,2212,2122,407,402,344,50,45,2565,8,55,22,0,5,0,23
1779,1813,1759,1917,1902,64,63,40,15,14,191,7,17,14,0,1,0,0
1829,2319,2230,705,649,286,319,270,16,49,2565,8,8,1,0,0,0,15
1597,1924,1900,2112,2032,228,212,179,40,24,1222,15,34,10,0,16,0,14
24,1411,1345,1547,1520,96,95,64,27,26,406,20,12,0,0,1,0,26
1610,638,640,915,859,97,79,70,16,-2,341,10,17,0,0,16,0,0
1683,1857,1900,2136,2121,339,321,301,15,-3,2116,5,33,0,0,15,0,0
1761,850,837,1128,1100,338,323,298,28,13,2172,4,36,13,0,15,0,0
1638,657,700,912,857,135,117,83,15,-3,545,40,12,0,0,15,0,0
883,1213,1116,1331,1245,78,89,58,46,57,406,4,16,0,0,0,0,46
173,2051,2025,2232,2206,281,281,257,26,26,1891,5,19,26,0,0,0,0
1232,853,855,1410,1344,197,169,144,26,-2,1199,14,39,0,0,26,0,0
1716,1104,1050,1217,1201,73,71,48,16,14,270,10,15,0,0,2,0,14
1393,1631,1630,1812,1748,101,78,44,24,1,185,4,53,0,0,24,0,0
1656,710,713,1036,1015,146,122,96,21,-3,761,40,10,0,0,21,0,0
982,857,845,1057,1032,120,107,81,25,12,576,6,33,12,0,13,0,0
860,1036,1005,1222,1156,106,111,85,26,31,581,8,13,0,0,0,0,26
991,1022,940,1039,1007,77,87,52,32,42,352,3,22,32,0,0,0,0
1587,1842,1835,2014,1947,152,132,110,27,7,692,8,34,6,0,20,0,1
844,1808,1805,2057,2030,169,145,101,27,3,745,9,59,0,0,27,0,0
1529,2046,2006,2053,2015,67,69,43,38,40,214,6,18,28,0,0,0,10
85,2058,2040,42,14,404,394,352,28,18,2475,9,43,18,0,10,0,0
1089,1407,1346,1537,1514,90,88,68,23,21,445,5,17,21,0,2,0,0
131,1655,1630,1859,1840,244,250,221,19,25,1589,6,17,19,0,0,0,0
809,1257,1250,1430,1415,93,85,61,15,7,403,9,23,7,0,8,0,0
1293,1731,1726,1939,1922,128,116,97,17,5,516,20,11,0,0,17,0,0
1697,1909,1910,2030,2014,81,64,36,16,-1,215,4,41,0,0,16,0,0
1617,1843,1835,2035,2017,112,102,79,18,8,432,18,15,0,0,10,0,8
849,1813,1804,2100,2040,167,156,113,20,9,745,8,46,9,0,11,0,0
732,1629,1435,1824,1623,115,108,81,121,114,576,11,23,18,0,7,0,96
664,856,845,1047,1031,111,106,79,16,11,533,5,27,6,0,10,0,0
996,1719,1723,1943,1924,144,121,92,19,-4,595,31,21,0,0,19,0,0
1490,1707,1700,2124,2057,197,177,160,27,7,1183,14,23,0,0,20,0,7
248,2147,2140,23,2356,156,136,95,27,7,760,36,25,0,0,27,0,0
1259,855,845,1109,1034,254,229,228,35,10,1449,10,16,10,0,25,0,0
791,1212,1150,1509,1449,117,119,86,20,22,606,17,14,1,0,0,0,19
140,1503,1505,1746,1723,163,138,85,23,-2,589,69,9,0,0,23,0,0
1082,1233,1235,1538,1512,185,157,135,26,-2,859,30,20,0,0,26,0,0
668,544,545,909,849,145,124,110,20,-1,689,20,15,0,0,20,0,0
5244,2214,2126,2337,2241,83,75,50,56,48,366,4,29,48,0,8,0,0
5120,1126,1035,1331,1241,65,66,48,50,51,247,8,9,50,0,0,0,0
5582,1353,1300,1525,1426,92,86,64,59,53,443,4,24,53,0,6,0,0
5332,536,540,921,849,165,129,128,32,-4,781,23,14,0,0,32,0,0
5386,1509,1450,1657,1640,108,110,48,17,19,566,38,22,2,0,0,0,15
5444,617,620,906,844,169,144,117,22,-3,793,14,38,0,0,22,0,0
4999,1429,1243,1745,1551,136,128,107,114,106,804,13,16,12,0,8,0,94
5197,1004,950,1144,1126,100,96,67,18,14,443,4,29,14,0,4,0,0
5269,1425,1404,1532,1504,127,120,104,28,21,674,3,20,7,0,7,0,14
5198,650,650,803,748,73,58,52,15,0,173,5,16,0,0,15,0,0
5037,1347,1314,1555,1520,68,66,44,35,33,264,11,13,33,0,2,0,0
5279,1835,1837,2033,1958,178,141,129,35,-2,821,3,46,0,0,35,0,0
5555,1938,1859,2046,2019,68,80,44,27,39,227,11,13,0,0,0,0,27
4940,1022,1010,1132,1116,70,66,49,16,12,223,9,12,0,0,4,0,12
5229,1507,1505,1805,1750,178,165,150,15,2,903,16,12,2,0,13,0,0
5386,1737,1705,1923,1902,106,117,88,21,32,566,13,5,0,4,0,0,17
5303,834,841,1002,945,88,64,37,17,-7,223,2,49,0,0,17,0,0
5518,633,610,925,834,112,84,84,51,23,449,16,12,23,0,28,0,0
796,1513,1450,1857,1814,164,144,123,43,23,992,28,13,4,0,39,0,0
780,2005,1941,2248,2229,103,108,84,19,24,629,7,12,1,0,10,0,8
333,836,825,1024,938,108,73,51,46,11,349,8,49,0,0,35,0,11
494,1609,1558,1749,1720,220,202,195,29,11,1224,7,18,0,0,21,0,8
167,1820,1755,2007,1936,167,161,138,31,25,948,5,24,0,0,23,0,8
859,2051,1805,2227,1958,96,113,86,149,166,602,3,7,8,0,0,0,141
854,1151,1121,1333,1308,102,107,81,25,30,602,4,17,7,0,18,0,0
211,628,630,801,745,153,135,131,16,-2,775,6,16,0,0,16,0,0
147,1913,1913,2104,2046,171,153,133,18,0,861,8,30,0,0,18,0,0
102,558,600,944,926,166,146,138,18,-2,992,14,14,0,0,18,0,0
437,1402,1345,1451,1424,109,99,86,27,17,472,11,12,1,0,26,0,0
860,2255,2038,29,2223,94,105,77,126,137,602,8,9,0,0,0,0,126
198,1628,1605,1814,1710,226,185,186,64,23,1084,13,27,0,4,44,0,16
519,2110,2040,2239,2215,89,95,67,24,30,446,8,14,24,0,0,0,0
82,2041,2045,2252,2236,131,111,93,16,-4,581,16,22,0,0,16,0,0
25,1914,1845,2027,1933,133,108,94,54,29,590,8,31,0,0,54,0,0
756,800,800,1051,1034,171,154,137,17,0,1033,7,27,0,0,17,0,0
701,1710,1709,1923,1845,133,96,83,38,1,432,18,32,1,0,37,0,0
158,1118,1110,1249,1229,91,79,59,20,8,406,6,26,8,0,12,0,0
317,1854,1847,2025,2002,91,75,44,23,7,227,12,35,7,0,16,0,0
201,627,630,836,755,129,85,70,41,-3,396,33,26,0,0,41,0,0
861,1642,1635,1827,1811,165,156,150,16,7,1035,6,9,0,0,9,0,7
39,1015,1015,1426,1405,371,350,349,21,0,2562,6,16,21,0,0,0,0
334,1513,1503,1556,1540,43,37,21,16,10,100,5,17,16,0,0,0,0
4144,1646,1625,1822,1800,96,95,73,22,21,416,14,9,12,0,1,0,9
4217,1908,1845,2130,2100,82,75,54,30,23,296,5,23,16,0,7,0,7
3356,1419,1345,1541,1510,82,85,64,31,34,383,10,8,0,0,0,0,31
4231,1430,1415,1648,1605,138,110,117,43,15,510,6,15,0,0,28,0,15
4322,1912,1810,2000,1845,108,95,54,75,62,296,11,43,0,0,13,0,62
3889,1043,1015,1225,1200,102,105,78,25,28,604,1,23,22,0,0,0,3
4703,1811,1800,1947,1920,156,140,132,27,11,667,6,18,11,0,16,0,0
3903,1432,1435,1559,1535,87,60,34,24,-3,196,3,50,0,0,24,0,0
4057,1315,1315,1600,1545,105,90,63,15,0,473,3,39,0,0,15,0,0
4276,1239,1205,1414,1335,95,90,71,39,34,416,14,10,7,0,5,0,27
3827,755,730,1127,1055,152,145,120,32,25,987,3,29,25,0,7,0,0
4410,1325,1300,1428,1355,63,55,32,33,25,174,2,29,25,0,8,0,0
4361,1056,1100,1306,1245,70,45,24,21,-4,122,1,45,0,0,21,0,0
4236,1756,1725,1832,1805,96,100,61,27,31,316,10,25,0,0,0,0,27
4263,1923,1925,2042,2020,139,115,83,22,-2,475,30,26,0,0,22,0,0
3979,1433,1325,1652,1540,79,75,57,72,68,286,5,17,68,0,4,0,0
3976,1813,1725,2030,1930,137,125,108,60,48,693,8,21,3,0,12,0,45
3801,1255,1200,1417,1320,82,80,61,57,55,354,3,18,50,0,2,0,5
3931,1919,1900,2051,2035,92,95,67,16,19,416,12,13,0,0,0,0,16
4316,1206,1125,1307,1225,61,60,42,42,41,196,14,5,0,0,1,0,41
3972,1020,1025,1127,1110,67,45,32,17,-5,67,8,27,0,0,17,0,0
3357,1236,1135,1352,1255,76,80,55,57,61,383,3,18,57,0,0,0,0
3188,912,820,1108,950,116,90,85,78,52,372,3,28,0,0,78,0,0
120,2240,2229,2344,2324,64,55,37,20,11,228,5,22,11,0,9,0,0
1765,942,910,1135,1106,113,116,85,29,32,453,4,24,0,0,0,0,29
1133,727,601,915,743,108,102,76,92,86,408,15,17,86,0,6,0,0
1226,1730,1704,1753,1720,83,76,55,33,26,288,4,24,2,0,7,0,24
455,1414,1340,1617,1550,123,130,101,27,34,700,7,15,0,0,0,0,27
562,2237,2235,2351,2336,74,61,45,15,2,297,6,23,0,0,15,0,0
792,1734,1639,1853,1802,79,83,55,51,55,297,9,15,1,0,0,0,50
461,906,835,1610,1548,244,253,232,22,31,1953,1,11,22,0,0,0,0
425,1714,1709,1753,1730,99,81,51,23,5,235,17,31,0,0,23,0,0
187,1209,1130,1357,1315,228,225,209,42,39,1532,3,16,39,0,3,0,0
257,1015,1021,1305,1238,290,257,251,27,-6,1671,5,34,0,0,27,0,0
924,1802,1705,1846,1800,44,55,31,46,57,144,6,7,0,0,0,0,46
1535,2012,1905,2129,2037,77,92,57,52,67,393,8,12,52,0,0,0,0
1694,1824,1805,2050,2027,86,82,54,23,19,288,11,21,0,0,4,0,19
661,1722,1730,2010,1942,168,132,106,28,-8,487,13,49,0,0,28,0,0
480,2210,2127,42,4,152,157,119,38,43,983,5,28,38,0,0,0,0
374,1702,1702,1913,1851,131,109,82,22,0,632,16,33,0,0,22,0,0
365,959,900,1225,1109,266,249,230,76,59,1589,4,32,0,59,17,0,0
1792,1721,1715,2103,2044,162,149,121,19,6,906,11,30,6,0,13,0,0
1433,1749,1740,1946,1927,177,167,136,19,9,906,24,17,0,0,10,0,9
6696,1820,1800,2035,2015,75,75,52,20,20,264,1,22,20,0,0,0,0
6443,650,700,830,755,160,115,124,35,-10,613,6,30,0,0,35,0,0
6426,1945,1945,2128,2113,103,88,58,15,0,413,6,39,0,0,15,0,0
6601,1430,1430,1638,1620,128,110,76,18,0,280,8,44,0,0,18,0,0
6362,1635,1635,1852,1825,137,110,73,27,0,507,7,57,0,0,27,0,0
6517,839,844,1032,1005,173,141,118,27,-5,813,8,47,0,0,27,0,0
6462,2112,2100,2220,2159,128,119,89,21,12,596,10,29,12,0,9,0,0
6579,1600,1600,1817,1802,137,122,80,15,0,340,7,50,0,0,15,0,0
6734,1220,1220,1453,1430,153,130,134,23,0,641,11,8,0,0,23,0,0
5756,1545,1459,1635,1601,50,62,40,34,46,153,4,6,0,0,0,0,34
6076,739,740,1020,958,161,138,125,22,-1,834,13,23,0,0,22,0,0
6633,2125,2129,2350,2327,145,118,91,23,-4,639,5,49,0,0,23,0,0
6164,1612,1529,1736,1701,84,92,67,35,43,421,4,13,0,0,0,0,35
6677,1818,1807,1952,1936,154,149,125,16,11,844,5,24,0,0,5,0,11
6602,1441,1422,1620,1603,159,161,133,17,19,872,5,21,0,0,0,0,17
5800,1306,1046,1428,1210,82,84,71,138,140,329,3,8,0,0,138,0,0
5743,735,723,755,740,80,77,56,15,12,237,14,10,12,0,3,0,0
4723,1343,1345,1504,1440,141,115,100,24,-2,589,9,32,0,0,24,0,0
5927,1942,1936,2055,2039,73,63,46,16,6,251,9,18,0,0,10,0,6
6281,622,631,744,725,142,114,108,19,-9,589,7,27,0,0,19,0,0
4815,1431,1350,1536,1455,125,125,106,41,41,599,4,15,0,0,41,0,0
6265,831,818,1028,929,117,71,54,59,13,349,7,56,0,0,46,0,13
6156,1327,1238,1509,1410,102,92,76,59,49,372,12,14,0,0,49,0,10
5707,2131,2008,2229,2113,58,65,45,76,83,207,3,10,0,0,0,0,76
5443,1924,1841,2057,2019,93,98,77,38,43,329,5,11,0,0,0,0,38
4533,1821,1759,2053,2006,212,187,192,47,22,1156,8,12,0,0,25,0,22
6630,1010,1013,1529,1508,199,175,137,21,-3,1201,8,54,0,0,21,0,0
7804,2115,2115,2230,2215,75,60,42,15,0,175,4,29,0,0,15,0,0
4814,1112,1000,1358,1253,106,113,88,65,72,599,7,11,0,0,0,0,65
4684,2114,2105,2224,2202,130,117,105,22,9,619,3,22,9,0,13,0,0
6004,1430,1403,1535,1459,65,56,34,36,27,109,5,26,0,0,9,0,27
6640,1714,1659,1803,1738,49,39,18,25,15,72,8,23,0,0,10,0,15
5948,1620,1609,1744,1656,204,167,186,48,11,977,10,8,11,0,37,0,0
5769,1006,854,1208,1039,122,105,110,89,72,315,2,10,0,0,85,0,4
5473,1924,1751,2043,1929,79,98,71,74,93,329,2,6,0,0,0,0,74
5785,1558,1416,1718,1529,80,73,64,109,102,240,4,12,0,0,7,0,102
5870,1746,1730,2029,2014,163,164,142,15,16,978,8,13,0,0,0,0,15
7813,634,630,807,745,93,75,63,22,4,261,2,28,0,4,18,0,0
5728,1910,1629,2032,1759,82,90,67,153,161,304,3,12,131,0,0,0,22
5818,1752,1735,1939,1914,107,99,78,25,17,438,10,19,4,0,8,0,13
5947,1040,1048,1134,1118,114,90,81,16,-8,344,8,25,0,0,16,0,0
5559,1241,1035,1317,1115,36,40,21,122,126,77,6,9,0,0,122,0,0
6725,2015,1803,2142,1935,147,152,132,127,132,853,4,11,38,0,0,0,89
7767,2106,2100,2210,2155,64,55,41,15,6,150,3,20,6,0,9,0,0
5889,1313,1310,1518,1454,65,44,26,24,3,84,4,35,3,0,21,0,0
6709,1844,1755,2040,1940,176,165,135,60,49,960,4,37,40,0,11,0,9
6632,1013,1018,1321,1303,128,105,79,18,-5,637,5,44,0,0,18,0,0
954,1053,1000,1258,1134,125,94,56,84,53,337,3,66,0,0,84,0,0
628,1334,1333,1952,1929,258,236,217,23,1,1723,33,8,0,0,23,0,0
1592,804,737,1117,1058,133,141,115,19,27,836,8,10,19,0,0,0,0
332,1408,1318,2012,1915,244,237,204,57,50,1781,26,14,11,0,7,0,39
651,1735,1729,1952,1912,197,163,123,40,6,719,14,60,0,0,40,0,0
339,656,656,1004,940,308,284,261,24,0,1754,9,38,0,0,24,0,0
707,557,600,753,736,176,156,153,17,-3,888,11,12,0,0,17,0,0
1235,949,844,1230,1014,221,150,122,136,65,862,9,90,0,65,71,0,0
935,2051,1620,22,2011,331,351,313,251,271,2556,3,15,0,0,0,0,251
217,1222,1221,1546,1523,384,362,359,23,1,2419,6,19,0,0,23,0,0
551,1625,1557,1628,1612,63,75,45,16,28,177,6,12,16,0,0,0,0
667,556,600,746,726,170,146,129,20,-4,733,5,36,0,0,20,0,0
1597,1857,1749,2114,1955,257,246,228,79,68,1515,10,19,62,0,11,0,6
95,1814,1808,2222,2147,428,399,357,35,6,2565,20,51,0,0,35,0,0
1171,1557,1602,1807,1748,130,106,85,19,-5,550,6,39,0,0,19,0,0
311,1430,1250,1551,1425,81,95,66,86,100,372,4,11,0,0,0,0,86
643,1237,1236,1421,1406,164,150,128,15,1,719,12,24,0,0,15,0,0
251,1726,1725,2037,2020,371,355,343,17,1,2327,4,24,0,0,17,0,0
1471,1216,1015,1322,1115,126,120,96,127,121,629,5,25,116,0,6,0,5
1208,1938,1715,2045,1844,67,89,53,121,143,334,2,12,121,0,0,0,0
1240,1136,1130,1508,1448,152,138,114,20,6,910,8,30,6,0,14,0,0
575,1620,1543,1847,1818,267,275,246,29,37,1721,5,16,16,0,0,0,13
882,1622,1548,1923,1906,121,138,101,17,34,867,5,15,17,0,0,0,0
467,1509,1458,1728,1705,259,247,239,23,11,1491,6,14,11,0,12,0,0
1588,1900,1647,2007,1805,67,78,42,122,133,236,12,13,101,0,0,0,21
1210,1447,1316,1754,1636,127,140,105,78,91,865,5,17,0,78,0,0,0
58,701,703,1053,1028,172,145,116,25,-2,862,38,18,0,0,25,0,0
1865,2009,2005,2217,2158,188,173,150,19,4,936,6,32,4,0,15,0,0
1627,1729,1700,1930,1909,121,129,95,21,29,544,5,21,0,0,0,0,21
1291,1627,1625,1829,1810,122,105,80,19,2,508,8,34,2,0,17,0,0
1882,2244,2206,2342,2305,58,59,37,37,38,256,4,17,37,0,0,0,0
773,1803,1805,1951,1927,108,82,62,24,-2,366,4,42,0,0,24,0,0
1537,2003,2010,2216,2200,253,230,209,16,-7,1337,7,37,0,0,16,0,0
1801,1825,1825,2112,2056,167,151,134,16,0,728,5,28,0,0,16,0,0
1042,1639,1610,1915,1854,96,104,83,21,29,651,4,9,0,0,0,0,21
1484,1201,1150,1428,1354,147,124,102,34,11,759,27,18,1,0,23,0,10
2170,1154,1200,1336,1314,102,74,57,22,-6,214,9,36,0,0,22,0,0
1464,1746,1745,1907,1850,141,125,118,17,1,599,6,17,1,0,16,0,0
14,1313,1315,2023,1956,310,281,275,27,-2,2153,13,22,0,0,27,0,0
947,1958,2000,2108,2053,70,53,26,15,-2,130,6,38,0,0,15,0,0
1021,905,900,1052,1032,107,92,66,20,5,366,6,35,5,0,15,0,0
542,955,955,1333,1312,158,137,113,21,0,868,12,33,0,0,21,0,0
962,2009,2015,2130,2113,81,58,33,17,-6,156,5,43,0,0,17,0,0
1147,1814,1755,2136,2047,382,352,344,49,19,2369,3,35,2,0,30,0,17
591,1625,1635,1914,1858,169,143,123,16,-10,762,5,41,0,0,16,0,0
1618,1402,1355,1526,1503,84,68,47,23,7,227,2,35,7,0,16,0,0
2175,1512,1455,1630,1610,78,75,61,20,17,349,4,13,16,0,3,0,1
2773,1943,1855,2155,2130,192,215,182,25,48,1246,4,6,0,0,0,0,25
1343,2041,1940,2253,2205,132,145,106,48,61,742,9,17,1,0,0,0,47
353,1109,1045,1157,1140,48,55,36,17,24,192,3,9,17,0,0,0,0
2943,1440,1300,1751,1620,131,140,113,91,100,972,4,14,0,0,0,0,91
345,1831,1805,1940,1920,69,75,58,20,26,361,4,7,9,0,0,0,11
732,1015,1015,1100,1040,105,85,69,20,0,338,5,31,0,0,20,0,0
1253,1804,1640,2019,1900,75,80,63,79,84,451,3,9,0,0,2,0,77
3150,2043,2020,2143,2115,120,115,105,28,23,588,4,11,1,0,5,0,22
1424,835,825,1013,955,98,90,75,18,10,408,6,17,8,0,8,0,2
